PlateID,Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
PV001,2025-03-21,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.30,0.45,0.50,0.48,0.40,0.30,0.20,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-21,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.34,0.51,0.57,0.54,0.45,0.34,0.23,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-21,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.24,0.36,0.40,0.38,0.32,0.24,0.16,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-21,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.23,0.45,0.68,0.75,0.72,0.60,0.45,0.30,0.15,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-21,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.39,0.59,0.65,0.62,0.52,0.39,0.26,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-22,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.25,0.38,0.42,0.40,0.33,0.25,0.17,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-22,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.28,0.42,0.47,0.45,0.37,0.28,0.19,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-22,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.20,0.30,0.33,0.32,0.27,0.20,0.13,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-22,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.38,0.57,0.63,0.60,0.50,0.38,0.25,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-22,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.32,0.48,0.53,0.51,0.42,0.32,0.21,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-23,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.30,0.45,0.50,0.48,0.40,0.30,0.20,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-23,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.34,0.51,0.57,0.54,0.45,0.34,0.23,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-23,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.24,0.36,0.40,0.38,0.32,0.24,0.16,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-23,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.23,0.45,0.68,0.75,0.72,0.60,0.45,0.30,0.15,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-23,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.39,0.59,0.65,0.62,0.52,0.39,0.26,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-24,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.25,0.38,0.42,0.40,0.33,0.25,0.17,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-24,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.28,0.42,0.47,0.45,0.37,0.28,0.19,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-24,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.20,0.30,0.33,0.32,0.27,0.20,0.13,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-24,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.38,0.57,0.63,0.60,0.50,0.38,0.25,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-24,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.32,0.48,0.53,0.51,0.42,0.32,0.21,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-25,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.30,0.45,0.50,0.48,0.40,0.30,0.20,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-25,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.34,0.51,0.57,0.54,0.45,0.34,0.23,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-25,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.24,0.36,0.40,0.38,0.32,0.24,0.16,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-25,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.23,0.45,0.68,0.75,0.72,0.60,0.45,0.30,0.15,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-25,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.39,0.59,0.65,0.62,0.52,0.39,0.26,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-26,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.25,0.38,0.42,0.40,0.33,0.25,0.17,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-26,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.28,0.42,0.47,0.45,0.37,0.28,0.19,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.20,0.30,0.33,0.32,0.27,0.20,0.13,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-26,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.38,0.57,0.63,0.60,0.50,0.38,0.25,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-26,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.32,0.48,0.53,0.51,0.42,0.32,0.21,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-27,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.30,0.45,0.50,0.48,0.40,0.30,0.20,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-27,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.34,0.51,0.57,0.54,0.45,0.34,0.23,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-27,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.24,0.36,0.40,0.38,0.32,0.24,0.16,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-27,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.23,0.45,0.68,0.75,0.72,0.60,0.45,0.30,0.15,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-27,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.39,0.59,0.65,0.62,0.52,0.39,0.26,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-28,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.25,0.38,0.42,0.40,0.33,0.25,0.17,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-28,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.28,0.42,0.47,0.45,0.37,0.28,0.19,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.20,0.30,0.33,0.32,0.27,0.20,0.13,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-28,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.38,0.57,0.63,0.60,0.50,0.38,0.25,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-28,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.32,0.48,0.53,0.51,0.42,0.32,0.21,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-29,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.30,0.45,0.50,0.48,0.40,0.30,0.20,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-29,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.34,0.51,0.57,0.54,0.45,0.34,0.23,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-29,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.24,0.36,0.40,0.38,0.32,0.24,0.16,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-29,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.23,0.45,0.68,0.75,0.72,0.60,0.45,0.30,0.15,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-29,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.39,0.59,0.65,0.62,0.52,0.39,0.26,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.25,0.38,0.42,0.40,0.33,0.25,0.17,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-30,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.14,0.28,0.42,0.47,0.45,0.37,0.28,0.19,0.09,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.20,0.30,0.33,0.32,0.27,0.20,0.13,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-30,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.38,0.57,0.63,0.60,0.50,0.38,0.25,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-30,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.32,0.48,0.53,0.51,0.42,0.32,0.21,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-03-31,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.30,0.45,0.50,0.48,0.40,0.30,0.20,0.10,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0
PV002,2025-03-31,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.34,0.51,0.57,0.54,0.45,0.34,0.23,0.11,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0
PV003,2025-03-31,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.24,0.36,0.40,0.38,0.32,0.24,0.16,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0
PV004,2025-03-31,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.23,0.45,0.68,0.75,0.72,0.60,0.45,0.30,0.15,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0
PV005,2025-03-31,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.39,0.59,0.65,0.62,0.52,0.39,0.26,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0
PV001,2025-04-01,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-01,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-01,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-01,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-01,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-02,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-02,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-02,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-02,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-02,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-03,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-03,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-03,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-03,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-04,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-04,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-04,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-04,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-04,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-05,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-05,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-05,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-05,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-05,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-06,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-06,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-06,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-06,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-06,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-07,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-07,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-07,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-07,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-07,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-08,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-08,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-08,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-08,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-08,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-09,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-09,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-09,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-09,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-09,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-10,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-10,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-10,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-10,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-11,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-11,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-11,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-11,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-11,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-12,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-12,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-12,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-12,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-12,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-13,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-13,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-13,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-13,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-13,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-14,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-14,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV003,2025-04-14,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.21,0.42,0.70,0.98,1.12,1.19,1.05,0.84,0.56,0.35,0.14,0.07,0.00,0.00,0.00,0.00,0
PV004,2025-04-14,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV005,2025-04-14,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV001,2025-04-15,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
PV002,2025-04-15,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.66,1.10,1.54,1.76,1.87,1.65,1.32,0.88,0.55,0.22,0.11,0.00,0.00,0.00,0.00,0
PV003,2025-04-15,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.24,0.48,0.80,1.12,1.28,1.36,1.20,0.96,0.64,0.40,0.16,0.08,0.00,0.00,0.00,0.00,0
PV004,2025-04-15,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.21,1.95,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0
PV005,2025-04-15,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.72,1.20,1.68,1.92,2.04,1.80,1.44,0.96,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0
PV001,2025-04-16,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.54,0.90,1.26,1.44,1.53,1.35,1.08,0.72,0.45,0.18,0.09,0.00,0.00,0.00,0.00,0
PV002,2025-04-16,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0
